Survived,Age,SibSp,Parch,Fare,FamilySize,IsAlone,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,AgeBin_AgeBin1,AgeBin_AgeBin2,AgeBin_AgeBin3,AgeBin_AgeBin4,AgeBin_AgeBin5,FareBin_FareBin1,FareBin_FareBin2,FareBin_FareBin3,FareBin_FareBin4,FareBin_FareBin5
0,0.9535459894704242,0,0,0.10662384256907302,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,0.7367606069990709,1,0,0.15903217196743094,2,0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.612883245586869,0,0,0.9137321951234779,1,1,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0.5973985754103438,1,1,0.3198715277072191,3,0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0.550944564880768,1,0,0.0698777725311439,2,0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,0.3806131929389904,0,0,0.031123720523929036,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.612883245586869,0,0,0.031709248066172764,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,0.4270672034685661,0,0,0.054215513170715095,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0.3806131929389904,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.32641684732115206,0,0,0.03232850970550048,1,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0.36512852276246516,2,0,0.09698552911650145,3,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0.28770517187983896,0,0,0.031709248066172764,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,0.44255187364509135,0,4,0.08463644000539412,5,0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,0.3806131929389904,0,0,0.029032206504721002,1,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.48900588417466706,0,0,0.031542183966328186,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1,0.9535459894704242,0,0,0.04216762135500063,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0.8141839578816971,2,0,0.20673861078650937,3,0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0.550944564880768,0,0,0.10597124842905516,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,0.32641684732115206,0,0,0.031123720523929036,1,1,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0.24125116135026325,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,0.28770517187983896,0,0,0.058231477109286583,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
1,0.5199752245277175,0,0,0.052207531201429354,1,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1,0.5973985754103438,1,0,0.2244923841661462,2,0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0.32641684732115206,1,0,0.05806401141304815,2,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1,0.48900588417466706,0,0,0.031826514213179044,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0.3806131929389904,1,1,0.12047891815714466,3,0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1,0.5973985754103438,1,1,0.44530333418980395,3,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0.8296686280582224,0,0,0.10441506240285871,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.550944564880768,0,0,0.161140553035181,1,1,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0.3806131929389904,0,0,0.034989085814804095,1,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0.2722205017033137,0,2,0.3198715277072191,3,0,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0.7212759368225456,0,0,0.06023945907857233,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1,0.9225766491173738,1,1,0.3180643439348619,3,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0.33415918240941467,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.3806131929389904,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.5354598947042428,0,0,0.028613743062321857,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1,0.7986992877051718,1,0,0.3143162447909931,2,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.7212759368225456,0,0,0.029115738554643292,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
0,0.32641684732115206,0,2,0.031123720523929036,3,0,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0.5664292350572933,1,0,0.10441506240285871,2,0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.550944564880768,1,1,0.09698552911650145,3,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,0.4270672034685661,0,0,0.13252680997285912,1,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0.7522452771755962,0,0,0.0,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
0,0.3806131929389904,0,0,0.029015339456179005,1,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.7522452771755962,1,0,0.228625614251724,2,0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0.36512852276246516,2,1,0.10843102634143019,4,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,0.3806131929389904,0,0,0.031709248066172764,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.612883245586869,0,0,0.17027687099543112,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0.67482192629297,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0.5354598947042428,0,0,0.10662384256907302,1,1,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.550944564880768,1,0,0.06244823924478665,2,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,0.45803654382161657,0,0,0.031709248066172764,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0.41158253329204086,0,0,0.1224869001264304,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,0.33415918240941467,1,2,0.16698056779465165,4,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0.612883245586869,0,0,0.6162998659230271,1,1,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0.5973985754103438,1,5,0.1255992721788233,7,0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.3806131929389904,0,0,0.028312545766928994,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.32641684732115206,1,0,0.06224744104785807,2,0,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0.3806131929389904,0,0,0.031123720523929036,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.5354598947042428,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0.36512852276246516,1,2,0.26103765600714673,4,0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0.5199752245277175,1,1,0.05782988071542944,3,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,0.39609786311551565,1,0,0.06465701941100097,2,0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0.05543511923196036,2,1,0.15662259360428807,4,0,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0.39609786311551565,0,0,0.04216762135500063,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0.41158253329204086,1,0,0.05804754596090001,2,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0.6438525859399195,1,0,0.21105577202047374,2,0,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0.3031898420563642,1,1,0.0632180995318108,3,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0,0.3186745122328894,0,0,0.031542183966328186,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.3186745122328894,0,0,0.06465701941100097,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0.938061319293899,0,0,0.12979916726578136,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.876122638587798,0,0,0.04959715464135788,1,1,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1,0.3186745122328894,0,0,0.31307772151233765,1,1,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0.39609786311551565,0,0,0.031709248066172764,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0.3806131929389904,0,0,0.031056653926154892,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,1.0,0,0,0.12047891815714466,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.7832146175286466,0,0,0.028329412815470995,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1,0.48900588417466706,0,0,0.1224869001264304,1,1,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.612883245586869,0,0,0.0,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
0,0.13285847011458657,3,2,0.11204539388614453,6,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0.4270672034685661,0,0,0.052207531201429354,1,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0.48900588417466706,0,0,0.031826514213179044,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,0.47352121399814184,1,1,0.10541905338750157,3,0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.6283679157633942,0,5,0.15938356881205595,6,0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.3806131929389904,1,0,0.06465701941100097,2,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0.3031898420563642,0,0,0.031542183966328186,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1,0.36512852276246516,0,0,0.2783063009430041,1,1,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0.02446577887890988,3,2,0.11204539388614453,6,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0.3806131929389904,0,0,0.22688509548074712,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,0.0051099411582533295,2,1,0.0773406383181913,4,0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0.7367606069990709,1,0,0.30814170023543946,2,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0.28770517187983896,0,0,0.031709248066172764,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
1,0.8606379684112728,0,0,0.14256671981928784,1,1,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.3806131929389904,0,0,0.03032052773621474,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.3496438525859399,0,0,0.03032052773621474,1,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0.3806131929389904,0,0,0.031709248066172764,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0.2722205017033137,0,1,0.09236717058714423,2,0,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0.3186745122328894,0,0,0.03386782868315493,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0.32641684732115206,0,0,0.0314417848678639,1,1,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0.2722205017033137,0,0,0.027107756585357547,1,1,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0.36512852276246516,2,0,0.2951733494850044,3,0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0.3806131929389904,0,0,0.031709248066172764,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.48900588417466706,1,1,0.06224744104785807,3,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,0.3496438525859399,0,0,0.052207531201429354,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0.8916073087643234,0,2,0.4549083151416854,3,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0.7677299473521214,2,0,0.5367335803900795,3,0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.612883245586869,0,0,0.029015339456179005,1,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
0,0.7212759368225456,0,0,0.10275847727819797,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.550944564880768,0,0,0.030102862490744165,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1,0.3031898420563642,1,0,0.031826514213179044,2,0,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,0.48900588417466706,2,0,0.2951733494850044,3,0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0.3806131929389904,0,0,0.052207531201429354,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0.3806131929389904,0,0,0.031224119622393326,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.6593372561164447,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0.5354598947042428,1,0,0.20883012480571742,2,0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0.612883245586869,1,1,0.15662259360428807,3,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.47352121399814184,1,0,0.20883012480571742,2,0,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,1.0,0,0,0.04216762135500063,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0.47352121399814184,0,0,0.052207531201429354,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,0.45803654382161657,0,0,0.0,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,0.2722205017033137,0,0,0.031224119622393326,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.37287085785072777,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0.2722205017033137,0,0,0.039523912294239016,1,1,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0.6593372561164447,1,6,0.1883487087190028,8,0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0.550944564880768,0,1,1.0,2,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0.32641684732115206,0,0,0.03267990655012549,1,1,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1,0.41158253329204086,0,0,0.30814170023543946,1,1,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0.3031898420563642,0,0,0.03704726733332198,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,0.21028182099721276,5,2,0.1883487087190028,8,0,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,0.9225766491173738,1,1,0.15662259360428807,3,0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.3806131929389904,1,2,0.16698056779465165,4,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0.21028182099721276,4,1,0.15938356881205595,6,0,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0,0.28770517187983896,0,0,0.0408455660264229,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,0.2722205017033137,0,0,0.03130765167231561,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1,0.225766491173738,0,1,0.848723778867852,2,0,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0.47352121399814184,1,0,0.22890994449857485,2,0,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0.05543511923196036,0,1,0.053880983374632097,2,0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0.3806131929389904,0,0,0.22688509548074712,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0.3806131929389904,0,0,0.029015339456179005,1,1,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.9225766491173738,0,0,0.10662384256907302,1,1,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.7986992877051718,0,0,0.054215513170715095,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
0,0.67482192629297,0,0,0.03232850970550048,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0.32641684732115206,0,0,0.031056653926154892,1,1,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0.7522452771755962,1,1,0.44530333418980395,3,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0.6438525859399195,0,0,0.03072212413007189,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1,0.2722205017033137,1,0,0.9137321951234779,2,0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0.5354598947042428,0,0,0.10556965203519801,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0.2722205017033137,0,1,0.05804754596090001,2,0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0.3806131929389904,0,0,0.031090388023238894,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,0.39609786311551565,1,0,0.031542183966328186,2,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,0.5973985754103438,0,0,0.10441506240285871,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,0.6903065964694952,0,0,0.054215513170715095,1,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0.6438525859399195,0,0,0.10556965203519801,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,0.33415918240941467,0,0,0.6086193348905091,1,1,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1,0.3806131929389904,1,1,0.061226583014673194,3,0,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,0.36512852276246516,0,0,0.19880708200783068,1,1,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
0,0.612883245586869,0,0,0.10662384256907302,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,0.7367606069990709,1,0,0.20883012480571742,2,0,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0.44255187364509135,0,0,0.038084590818655,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0.7986992877051718,0,0,0.052207531201429354,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
0,0.28770517187983896,0,0,0.03072212413007189,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1,0.5819139052338185,0,0,0.9137321951234779,1,1,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0.41158253329204086,0,0,0.04216762135500063,1,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0.3806131929389904,0,0,0.06224744104785807,1,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0.5044905543511923,0,0,0.031224119622393326,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1,0.08640445958501085,0,1,0.13252680997285912,2,0,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0.25673583152678847,1,0,0.028329412815470995,2,0,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,0.5199752245277175,0,0,0.052207531201429354,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,0.7677299473521214,0,0,0.052207531201429354,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1,0.41158253329204086,1,0,0.21324768513814604,2,0,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0.3031898420563642,0,0,0.034788287617875516,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
1,0.45803654382161657,3,0,0.08433524271000126,4,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0.32641684732115206,0,0,0.031073520974696893,1,1,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0.3806131929389904,1,0,0.10441506240285871,2,0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,0.3806131929389904,1,0,0.031826514213179044,2,0,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1,0.44255187364509135,0,0,0.848723778867852,1,1,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0.16382781046763706,0,0,0.07544992249591184,1,1,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0,0.45803654382161657,0,0,0.0,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,0.3496438525859399,0,0,0.052207531201429354,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0.3496438525859399,0,0,0.052207531201429354,1,1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0.43480953855682875,0,0,0.06465701941100097,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0.7367606069990709,1,3,0.13804876038839492,5,0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0.5354598947042428,0,0,1.0,1,1,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0.3806131929389904,0,0,0.031709248066172764,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.3806131929389904,0,0,0.031709248066172764,1,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0.612883245586869,0,0,0.12047891815714466,1,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
